,States,Years,Quarter,Pincodes,Rergistered_users
7701,Telangana,2018,3,500039,65591
7702,Telangana,2018,3,500055,64310
7703,Telangana,2018,3,500008,59887
7704,Telangana,2018,3,500037,59560
7705,Telangana,2018,4,500072,188465
7706,Telangana,2018,4,500018,99797
7707,Telangana,2018,4,505001,98937
7708,Telangana,2018,4,500016,83751
7709,Telangana,2018,4,500081,83424
7710,Telangana,2018,4,500055,82804
7711,Telangana,2018,4,500039,82675
7712,Telangana,2018,4,500032,82107
7713,Telangana,2018,4,500008,77897
7714,Telangana,2018,4,500037,77674
7715,Telangana,2019,1,500072,221180
7716,Telangana,2019,1,500018,122206
7717,Telangana,2019,1,505001,117965
7718,Telangana,2019,1,500055,101115
7719,Telangana,2019,1,500039,99557
7720,Telangana,2019,1,500016,98286
7721,Telangana,2019,1,500081,96365
7722,Telangana,2019,1,500008,95864
7723,Telangana,2019,1,500032,95389
7724,Telangana,2019,1,500037,94815
7725,Telangana,2019,2,500072,242007
7726,Telangana,2019,2,500018,136968
7727,Telangana,2019,2,505001,132856
7728,Telangana,2019,2,500055,113344
7729,Telangana,2019,2,500039,110276
7730,Telangana,2019,2,500008,109098
7731,Telangana,2019,2,500016,107543
7732,Telangana,2019,2,500037,105786
7733,Telangana,2019,2,500081,104692
7734,Telangana,2019,2,500032,104250
7735,Telangana,2019,3,500072,261019
7736,Telangana,2019,3,500018,151140
7737,Telangana,2019,3,505001,147716
7738,Telangana,2019,3,500055,125011
7739,Telangana,2019,3,500008,122840
7740,Telangana,2019,3,500039,120841
7741,Telangana,2019,3,500037,116709
7742,Telangana,2019,3,500016,116204
7743,Telangana,2019,3,500032,112642
7744,Telangana,2019,3,500081,112128
7745,Telangana,2019,4,500072,279498
7746,Telangana,2019,4,500018,165518
7747,Telangana,2019,4,505001,163234
7748,Telangana,2019,4,500055,137330
7749,Telangana,2019,4,500008,136530
7750,Telangana,2019,4,500039,131225
7751,Telangana,2019,4,500037,127455
7752,Telangana,2019,4,500016,124539
7753,Telangana,2019,4,500032,120627
7754,Telangana,2019,4,502032,119900
7755,Telangana,2020,1,500072,296003
7756,Telangana,2020,1,500018,179037
7757,Telangana,2020,1,505001,177789
7758,Telangana,2020,1,500008,150197
7759,Telangana,2020,1,500055,148821
7760,Telangana,2020,1,500039,140426
7761,Telangana,2020,1,500037,137674
7762,Telangana,2020,1,500016,131969
7763,Telangana,2020,1,502032,128750
7764,Telangana,2020,1,500032,127812
7765,Telangana,2020,2,500072,309469
7766,Telangana,2020,2,505001,191796
7767,Telangana,2020,2,500018,190988
7768,Telangana,2020,2,500008,161851
7769,Telangana,2020,2,500055,158980
7770,Telangana,2020,2,500039,148574
7771,Telangana,2020,2,500037,147485
7772,Telangana,2020,2,502032,137595
7773,Telangana,2020,2,500016,137551
7774,Telangana,2020,2,506002,135673
7775,Telangana,2020,3,500072,328018
7776,Telangana,2020,3,505001,207595
7777,Telangana,2020,3,500018,206235
7778,Telangana,2020,3,500008,177153
7779,Telangana,2020,3,500055,171640
7780,Telangana,2020,3,500039,159071
7781,Telangana,2020,3,500037,158992
7782,Telangana,2020,3,502032,148439
7783,Telangana,2020,3,506002,146501
7784,Telangana,2020,3,500016,145433
7785,Telangana,2020,4,500072,350832
7786,Telangana,2020,4,505001,224585
7787,Telangana,2020,4,500018,223960
7788,Telangana,2020,4,500008,196413
7789,Telangana,2020,4,500055,185974
7790,Telangana,2020,4,500037,172249
7791,Telangana,2020,4,500039,170938
7792,Telangana,2020,4,502032,160918
7793,Telangana,2020,4,506002,158383
7794,Telangana,2020,4,500013,157587
7795,Telangana,2021,1,500072,375272
7796,Telangana,2021,1,505001,240644
7797,Telangana,2021,1,500018,240435
7798,Telangana,2021,1,500008,211989
7799,Telangana,2021,1,500055,200132
7800,Telangana,2021,1,500037,185174
7801,Telangana,2021,1,500039,183186
7802,Telangana,2021,1,502032,172567
7803,Telangana,2021,1,506002,169755
7804,Telangana,2021,1,500013,169256
7805,Telangana,2021,2,500072,398987
7806,Telangana,2021,2,505001,256261
7807,Telangana,2021,2,500018,255966
7808,Telangana,2021,2,500008,225800
7809,Telangana,2021,2,500055,213471
7810,Telangana,2021,2,500037,197484
7811,Telangana,2021,2,500039,195017
7812,Telangana,2021,2,502032,183754
7813,Telangana,2021,2,506002,180657
7814,Telangana,2021,2,500013,180244
7815,Telangana,2021,3,500072,425197
7816,Telangana,2021,3,505001,273576
7817,Telangana,2021,3,500018,273534
7818,Telangana,2021,3,500008,241011
7819,Telangana,2021,3,500055,228448
7820,Telangana,2021,3,500037,211348
7821,Telangana,2021,3,500039,208214
7822,Telangana,2021,3,502032,196266
7823,Telangana,2021,3,506002,193005
7824,Telangana,2021,3,500013,192437
7825,Telangana,2021,4,500072,451595
7826,Telangana,2021,4,500018,290965
7827,Telangana,2021,4,505001,290945
7828,Telangana,2021,4,500008,256260
7829,Telangana,2021,4,500055,243565
7830,Telangana,2021,4,500037,225355
7831,Telangana,2021,4,500039,221494
7832,Telangana,2021,4,502032,208820
7833,Telangana,2021,4,506002,205418
7834,Telangana,2021,4,500013,204597
7835,Telangana,2022,1,500072,476073
7836,Telangana,2022,1,505001,307339
7837,Telangana,2022,1,500018,307198
7838,Telangana,2022,1,500008,270516
7839,Telangana,2022,1,500055,257896
7840,Telangana,2022,1,500037,238487
7841,Telangana,2022,1,500039,233903
7842,Telangana,2022,1,502032,220570
7843,Telangana,2022,1,506002,217091
7844,Telangana,2022,1,500013,215918
7845,Telangana,2022,2,500072,499269
7846,Telangana,2022,2,505001,322881
7847,Telangana,2022,2,500018,322687
7848,Telangana,2022,2,500008,283921
7849,Telangana,2022,2,500055,271404
7850,Telangana,2022,2,500037,251090
7851,Telangana,2022,2,500039,245702
7852,Telangana,2022,2,502032,231698
7853,Telangana,2022,2,506002,228268
7854,Telangana,2022,2,500013,226654
7855,Telangana,2022,3,500072,523196
7856,Telangana,2022,3,505001,339255
7857,Telangana,2022,3,500018,338708
7858,Telangana,2022,3,500008,297749
7859,Telangana,2022,3,500055,285477
7860,Telangana,2022,3,500037,264160
7861,Telangana,2022,3,500039,257830
7862,Telangana,2022,3,502032,243213
7863,Telangana,2022,3,506002,239974
7864,Telangana,2022,3,500013,237793
7865,Telangana,2022,4,500072,547282
7866,Telangana,2022,4,505001,355528
7867,Telangana,2022,4,500018,354983
7868,Telangana,2022,4,500008,311735
7869,Telangana,2022,4,500055,299618
7870,Telangana,2022,4,500037,277467
7871,Telangana,2022,4,500039,270128
7872,Telangana,2022,4,502032,254815
7873,Telangana,2022,4,506002,251886
7874,Telangana,2022,4,500013,249027
7875,Telangana,2023,1,500072,570652
7876,Telangana,2023,1,505001,371132
7877,Telangana,2023,1,500018,370648
7878,Telangana,2023,1,500008,325126
7879,Telangana,2023,1,500055,313173
7880,Telangana,2023,1,500037,290149
7881,Telangana,2023,1,500039,281889
7882,Telangana,2023,1,502032,265962
7883,Telangana,2023,1,506002,263096
7884,Telangana,2023,1,500013,259941
7885,Telangana,2023,2,500072,589156
7886,Telangana,2023,2,505001,384152
7887,Telangana,2023,2,500018,383392
7888,Telangana,2023,2,500008,336097
7889,Telangana,2023,2,500055,324513
7890,Telangana,2023,2,500037,300809
7891,Telangana,2023,2,500039,291440
7892,Telangana,2023,2,502032,275017
7893,Telangana,2023,2,506002,272675
7894,Telangana,2023,2,500013,268682
7895,Telangana,2023,3,500072,609887
7896,Telangana,2023,3,505001,398822
7897,Telangana,2023,3,500018,397544
7898,Telangana,2023,3,500008,348271
7899,Telangana,2023,3,500055,336960
7900,Telangana,2023,3,500037,312353
7901,Telangana,2023,3,500039,302139
7902,Telangana,2023,3,502032,285047
7903,Telangana,2023,3,506002,283154
7904,Telangana,2023,3,500013,278523
7905,Telangana,2023,4,500072,628306
7906,Telangana,2023,4,505001,412122
7907,Telangana,2023,4,500018,410469
7908,Telangana,2023,4,500008,359269
7909,Telangana,2023,4,500055,348217
7910,Telangana,2023,4,500037,322978
7911,Telangana,2023,4,500039,311906
7912,Telangana,2023,4,502032,294193
7913,Telangana,2023,4,506002,293198
7914,Telangana,2023,4,500013,287425
7915,Telangana,2024,1,500072,650991
7916,Telangana,2024,1,505001,427811
7917,Telangana,2024,1,500018,425685
7918,Telangana,2024,1,500008,372524
7919,Telangana,2024,1,500055,361585
7920,Telangana,2024,1,500037,335655
7921,Telangana,2024,1,500039,323450
7922,Telangana,2024,1,502032,305096
7923,Telangana,2024,1,506002,304500
7924,Telangana,2024,1,500013,297957
7925,Tripura,2018,1,799001,5309
7926,Tripura,2018,1,799003,3658
7927,Tripura,2018,1,799006,2495
7928,Tripura,2018,1,799007,2179
7929,Tripura,2018,1,799002,2177
7930,Tripura,2018,1,799004,1852
7931,Tripura,2018,1,799114,1733
7932,Tripura,2018,1,799102,1720
7933,Tripura,2018,1,799155,1491
7934,Tripura,2018,1,799205,1320
7935,Tripura,2018,2,799001,7739
7936,Tripura,2018,2,799003,5560
7937,Tripura,2018,2,799006,3607
7938,Tripura,2018,2,799002,3184
7939,Tripura,2018,2,799007,3184
7940,Tripura,2018,2,799004,2819
7941,Tripura,2018,2,799114,2609
7942,Tripura,2018,2,799102,2582
7943,Tripura,2018,2,799155,2382
7944,Tripura,2018,2,799205,2016
7945,Tripura,2018,3,799001,10116
7946,Tripura,2018,3,799003,7364
7947,Tripura,2018,3,799006,4766
7948,Tripura,2018,3,799002,4214
7949,Tripura,2018,3,799007,4058
7950,Tripura,2018,3,799155,3959
7951,Tripura,2018,3,799004,3792
7952,Tripura,2018,3,799102,3730
7953,Tripura,2018,3,799114,3713
7954,Tripura,2018,3,799205,2889
7955,Tripura,2018,4,799001,12625
7956,Tripura,2018,4,799003,9212
7957,Tripura,2018,4,799006,6036
7958,Tripura,2018,4,799002,5315
7959,Tripura,2018,4,799155,5088
7960,Tripura,2018,4,799007,5022
7961,Tripura,2018,4,799102,4865
7962,Tripura,2018,4,799114,4862
7963,Tripura,2018,4,799004,4839
7964,Tripura,2018,4,799205,3760
7965,Tripura,2019,1,799001,14805
7966,Tripura,2019,1,799003,10956
7967,Tripura,2019,1,799006,7047
7968,Tripura,2019,1,799002,6123
7969,Tripura,2019,1,799155,5854
7970,Tripura,2019,1,799114,5790
7971,Tripura,2019,1,799102,5778
7972,Tripura,2019,1,799007,5767
7973,Tripura,2019,1,799004,5621
7974,Tripura,2019,1,799205,4515
7975,Tripura,2019,2,799001,16798
7976,Tripura,2019,2,799003,13483
7977,Tripura,2019,2,799006,8140
7978,Tripura,2019,2,799002,7125
7979,Tripura,2019,2,799102,6905
7980,Tripura,2019,2,799114,6796
7981,Tripura,2019,2,799155,6631
7982,Tripura,2019,2,799004,6606
7983,Tripura,2019,2,799007,6544
7984,Tripura,2019,2,799205,5381
7985,Tripura,2019,3,799001,18755
7986,Tripura,2019,3,799003,15422
7987,Tripura,2019,3,799006,9187
7988,Tripura,2019,3,799002,8029
7989,Tripura,2019,3,799102,7680
7990,Tripura,2019,3,799114,7570
7991,Tripura,2019,3,799004,7391
7992,Tripura,2019,3,799007,7245
7993,Tripura,2019,3,799155,7186
7994,Tripura,2019,3,799205,6016
7995,Tripura,2019,4,799001,20197
7996,Tripura,2019,4,799003,16676
7997,Tripura,2019,4,799006,9937
7998,Tripura,2019,4,799002,8739
7999,Tripura,2019,4,799102,8512
8000,Tripura,2019,4,799114,8365
8001,Tripura,2019,4,799004,8090
8002,Tripura,2019,4,799155,8025
8003,Tripura,2019,4,799007,7836
8004,Tripura,2019,4,799205,6624
8005,Tripura,2020,1,799001,21861
8006,Tripura,2020,1,799003,18173
8007,Tripura,2020,1,799006,10847
8008,Tripura,2020,1,799002,9526
8009,Tripura,2020,1,799102,9306
8010,Tripura,2020,1,799114,9131
8011,Tripura,2020,1,799004,8844
8012,Tripura,2020,1,799155,8712
8013,Tripura,2020,1,799007,8417
8014,Tripura,2020,1,799205,7325
8015,Tripura,2020,2,799001,23830
8016,Tripura,2020,2,799003,19686
8017,Tripura,2020,2,799006,11961
8018,Tripura,2020,2,799102,10583
8019,Tripura,2020,2,799002,10419
8020,Tripura,2020,2,799114,10138
8021,Tripura,2020,2,799004,9850
8022,Tripura,2020,2,799155,9468
8023,Tripura,2020,2,799007,9103
8024,Tripura,2020,2,799205,8237
8025,Tripura,2020,3,799001,26184
8026,Tripura,2020,3,799003,21525
8027,Tripura,2020,3,799006,13199
8028,Tripura,2020,3,799102,11961
8029,Tripura,2020,3,799002,11419
8030,Tripura,2020,3,799114,11221
8031,Tripura,2020,3,799004,10988
8032,Tripura,2020,3,799155,10417
8033,Tripura,2020,3,799007,9861
8034,Tripura,2020,3,799205,9264
8035,Tripura,2020,4,799001,28351
8036,Tripura,2020,4,799003,23114
8037,Tripura,2020,4,799006,14333
8038,Tripura,2020,4,799102,12945
8039,Tripura,2020,4,799002,12369
8040,Tripura,2020,4,799114,12123
8041,Tripura,2020,4,799004,11861
8042,Tripura,2020,4,799155,11111
8043,Tripura,2020,4,799007,10586
8044,Tripura,2020,4,799205,9999
8045,Tripura,2021,1,799001,30415
8046,Tripura,2021,1,799003,24761
8047,Tripura,2021,1,799006,15407
8048,Tripura,2021,1,799102,13875
8049,Tripura,2021,1,799002,13259
8050,Tripura,2021,1,799114,12991
8051,Tripura,2021,1,799004,12718
8052,Tripura,2021,1,799155,11835
8053,Tripura,2021,1,799007,11404
8054,Tripura,2021,1,799205,10728
8055,Tripura,2021,2,799001,32443
8056,Tripura,2021,2,799003,26398
8057,Tripura,2021,2,799006,16480
8058,Tripura,2021,2,799102,14961
8059,Tripura,2021,2,799002,14184
8060,Tripura,2021,2,799114,13953
8061,Tripura,2021,2,799004,13618
8062,Tripura,2021,2,799155,12688
8063,Tripura,2021,2,799007,12171
8064,Tripura,2021,2,799205,11526
8065,Tripura,2021,3,799001,34754
8066,Tripura,2021,3,799003,28328
8067,Tripura,2021,3,799006,17676
8068,Tripura,2021,3,799102,16110
8069,Tripura,2021,3,799002,15161
8070,Tripura,2021,3,799114,15042
8071,Tripura,2021,3,799004,14630
8072,Tripura,2021,3,799155,13681
8073,Tripura,2021,3,799007,13030
8074,Tripura,2021,3,799205,12462
8075,Tripura,2021,4,799001,37053
8076,Tripura,2021,4,799003,30202
8077,Tripura,2021,4,799006,18860
8078,Tripura,2021,4,799102,17294
8079,Tripura,2021,4,799002,16156
8080,Tripura,2021,4,799114,16098
8081,Tripura,2021,4,799004,15668
8082,Tripura,2021,4,799155,14625
8083,Tripura,2021,4,799007,13875
8084,Tripura,2021,4,799205,13336
8085,Tripura,2022,1,799001,39256
8086,Tripura,2022,1,799003,31986
8087,Tripura,2022,1,799006,20017
8088,Tripura,2022,1,799102,18503
8089,Tripura,2022,1,799002,17110
8090,Tripura,2022,1,799114,17110
8091,Tripura,2022,1,799004,16672
8092,Tripura,2022,1,799155,15580
8093,Tripura,2022,1,799007,14684
8094,Tripura,2022,1,799205,14236
8095,Tripura,2022,2,799001,41385
8096,Tripura,2022,2,799003,33780
8097,Tripura,2022,2,799006,21113
8098,Tripura,2022,2,799102,19586
8099,Tripura,2022,2,799114,18129
8100,Tripura,2022,2,799002,18019
8101,Tripura,2022,2,799004,17628
8102,Tripura,2022,2,799155,16480
8103,Tripura,2022,2,799007,15483
8104,Tripura,2022,2,799205,14996
8105,Tripura,2022,3,799001,43603
8106,Tripura,2022,3,799003,35586
8107,Tripura,2022,3,799006,22254
8108,Tripura,2022,3,799102,20683
8109,Tripura,2022,3,799114,19108
8110,Tripura,2022,3,799002,19010
8111,Tripura,2022,3,799004,18606
8112,Tripura,2022,3,799155,17384
8113,Tripura,2022,3,799007,16301
8114,Tripura,2022,3,799205,15835
8115,Tripura,2022,4,799001,45881
8116,Tripura,2022,4,799003,37391
8117,Tripura,2022,4,799006,23420
8118,Tripura,2022,4,799102,21582
8119,Tripura,2022,4,799114,20070
8120,Tripura,2022,4,799002,19938
8121,Tripura,2022,4,799004,19534
8122,Tripura,2022,4,799155,18162
8123,Tripura,2022,4,799007,17130
8124,Tripura,2022,4,799205,16550
8125,Tripura,2023,1,799001,47966
8126,Tripura,2023,1,799003,39083
8127,Tripura,2023,1,799006,24513
8128,Tripura,2023,1,799102,22645
8129,Tripura,2023,1,799114,21041
8130,Tripura,2023,1,799002,20863
8131,Tripura,2023,1,799004,20432
8132,Tripura,2023,1,799155,18988
8133,Tripura,2023,1,799007,17910
8134,Tripura,2023,1,799205,17294
8135,Tripura,2023,2,799001,49774
8136,Tripura,2023,2,799003,40656
8137,Tripura,2023,2,799006,25471
8138,Tripura,2023,2,799102,23741
8139,Tripura,2023,2,799114,21944
8140,Tripura,2023,2,799002,21674
8141,Tripura,2023,2,799004,21308
8142,Tripura,2023,2,799155,19828
8143,Tripura,2023,2,799007,18612
8144,Tripura,2023,2,799205,18122
8145,Tripura,2023,3,799001,51710
8146,Tripura,2023,3,799003,42296
8147,Tripura,2023,3,799006,26501
8148,Tripura,2023,3,799102,24740
8149,Tripura,2023,3,799114,22858
8150,Tripura,2023,3,799002,22537
8151,Tripura,2023,3,799004,22215
8152,Tripura,2023,3,799155,20643
8153,Tripura,2023,3,799007,19353
8154,Tripura,2023,3,799205,18913
8155,Tripura,2023,4,799001,53590
8156,Tripura,2023,4,799003,43963
8157,Tripura,2023,4,799006,27509
8158,Tripura,2023,4,799102,25835
8159,Tripura,2023,4,799114,23792
8160,Tripura,2023,4,799002,23365
8161,Tripura,2023,4,799004,23095
8162,Tripura,2023,4,799155,21559
8163,Tripura,2023,4,799007,20080
8164,Tripura,2023,4,799205,19663
8165,Tripura,2024,1,799001,55660
8166,Tripura,2024,1,799003,45730
8167,Tripura,2024,1,799006,28606
8168,Tripura,2024,1,799102,26998
8169,Tripura,2024,1,799114,24857
8170,Tripura,2024,1,799002,24298
8171,Tripura,2024,1,799004,24074
8172,Tripura,2024,1,799155,22546
8173,Tripura,2024,1,799007,20846
8174,Tripura,2024,1,799205,20572
8175,Uttar Pradesh,2018,1,201301,114625
8176,Uttar Pradesh,2018,1,201307,56583
8177,Uttar Pradesh,2018,1,201009,54783
8178,Uttar Pradesh,2018,1,211002,51023
8179,Uttar Pradesh,2018,1,201318,49362
8180,Uttar Pradesh,2018,1,201308,42420
8181,Uttar Pradesh,2018,1,250001,41193
8182,Uttar Pradesh,2018,1,201014,38782
8183,Uttar Pradesh,2018,1,226010,38589
8184,Uttar Pradesh,2018,1,201304,37654
8185,Uttar Pradesh,2018,2,201301,151073
8186,Uttar Pradesh,2018,2,201307,72411
8187,Uttar Pradesh,2018,2,201009,71991
8188,Uttar Pradesh,2018,2,211002,68114
8189,Uttar Pradesh,2018,2,201318,63900
8190,Uttar Pradesh,2018,2,250001,54856
8191,Uttar Pradesh,2018,2,201308,53985
8192,Uttar Pradesh,2018,2,226010,51161
8193,Uttar Pradesh,2018,2,201014,50249
8194,Uttar Pradesh,2018,2,201304,49291
8195,Uttar Pradesh,2018,3,201301,188664
8196,Uttar Pradesh,2018,3,201307,89958
8197,Uttar Pradesh,2018,3,201009,88997
8198,Uttar Pradesh,2018,3,211002,81996
8199,Uttar Pradesh,2018,3,201318,77173
8200,Uttar Pradesh,2018,3,250001,66777
8201,Uttar Pradesh,2018,3,201308,66265
8202,Uttar Pradesh,2018,3,201014,63092
8203,Uttar Pradesh,2018,3,226010,62616
8204,Uttar Pradesh,2018,3,201304,61745
8205,Uttar Pradesh,2018,4,201301,250205
8206,Uttar Pradesh,2018,4,201009,118561
8207,Uttar Pradesh,2018,4,201307,115602
8208,Uttar Pradesh,2018,4,211002,99215
8209,Uttar Pradesh,2018,4,201318,98765
8210,Uttar Pradesh,2018,4,201102,83251
8211,Uttar Pradesh,2018,4,201308,83096
8212,Uttar Pradesh,2018,4,250001,82743
8213,Uttar Pradesh,2018,4,201014,81787
8214,Uttar Pradesh,2018,4,201304,81781
8215,Uttar Pradesh,2019,1,201301,301260
8216,Uttar Pradesh,2019,1,201009,144046
8217,Uttar Pradesh,2019,1,201307,135947
8218,Uttar Pradesh,2019,1,201318,118300
8219,Uttar Pradesh,2019,1,211002,115266
8220,Uttar Pradesh,2019,1,201102,103700
8221,Uttar Pradesh,2019,1,201304,98500
8222,Uttar Pradesh,2019,1,250001,98424
8223,Uttar Pradesh,2019,1,201308,97239
8224,Uttar Pradesh,2019,1,201014,95743
8225,Uttar Pradesh,2019,2,201301,336709
8226,Uttar Pradesh,2019,2,201009,163175
8227,Uttar Pradesh,2019,2,201307,150570
8228,Uttar Pradesh,2019,2,201318,132350
8229,Uttar Pradesh,2019,2,211002,127093
8230,Uttar Pradesh,2019,2,201102,120848
8231,Uttar Pradesh,2019,2,250001,114100
8232,Uttar Pradesh,2019,2,201304,110497
8233,Uttar Pradesh,2019,2,201308,107652
8234,Uttar Pradesh,2019,2,201014,106204
8235,Uttar Pradesh,2019,3,201301,369425
8236,Uttar Pradesh,2019,3,201009,181701
8237,Uttar Pradesh,2019,3,201307,164576
8238,Uttar Pradesh,2019,3,201318,145568
8239,Uttar Pradesh,2019,3,201102,139053
8240,Uttar Pradesh,2019,3,211002,138117
8241,Uttar Pradesh,2019,3,250001,129231
8242,Uttar Pradesh,2019,3,201304,121814
8243,Uttar Pradesh,2019,3,201308,117632
8244,Uttar Pradesh,2019,3,247001,116900
8245,Uttar Pradesh,2019,4,201301,398548
8246,Uttar Pradesh,2019,4,201009,198846
8247,Uttar Pradesh,2019,4,201307,177022
8248,Uttar Pradesh,2019,4,201318,157783
8249,Uttar Pradesh,2019,4,201102,156516
8250,Uttar Pradesh,2019,4,211002,149208
8251,Uttar Pradesh,2019,4,250001,142373
8252,Uttar Pradesh,2019,4,201304,132136
8253,Uttar Pradesh,2019,4,247001,128979
8254,Uttar Pradesh,2019,4,201308,126492
8255,Uttar Pradesh,2020,1,201301,425915
8256,Uttar Pradesh,2020,1,201009,216851
8257,Uttar Pradesh,2020,1,201307,188483
8258,Uttar Pradesh,2020,1,201102,176490
8259,Uttar Pradesh,2020,1,201318,170164
8260,Uttar Pradesh,2020,1,211002,159892
8261,Uttar Pradesh,2020,1,250001,156932
8262,Uttar Pradesh,2020,1,247001,145252
8263,Uttar Pradesh,2020,1,201304,142149
8264,Uttar Pradesh,2020,1,201308,134788
8265,Uttar Pradesh,2020,2,201301,445271
8266,Uttar Pradesh,2020,2,201009,233893
8267,Uttar Pradesh,2020,2,201307,198973
8268,Uttar Pradesh,2020,2,201102,197204
8269,Uttar Pradesh,2020,2,201318,181101
8270,Uttar Pradesh,2020,2,250001,171693
8271,Uttar Pradesh,2020,2,211002,168162
8272,Uttar Pradesh,2020,2,247001,163186
8273,Uttar Pradesh,2020,2,201304,150626
8274,Uttar Pradesh,2020,2,244001,148286
8275,Uttar Pradesh,2020,3,201301,472490
8276,Uttar Pradesh,2020,3,201009,254167
8277,Uttar Pradesh,2020,3,201102,217344
8278,Uttar Pradesh,2020,3,201307,212086
8279,Uttar Pradesh,2020,3,201318,195737
8280,Uttar Pradesh,2020,3,250001,187222
8281,Uttar Pradesh,2020,3,247001,180262
8282,Uttar Pradesh,2020,3,211002,179148
8283,Uttar Pradesh,2020,3,244001,163682
8284,Uttar Pradesh,2020,3,201304,161850
8285,Uttar Pradesh,2020,4,201301,504506
8286,Uttar Pradesh,2020,4,201009,275685
8287,Uttar Pradesh,2020,4,201102,240152
8288,Uttar Pradesh,2020,4,201307,227351
8289,Uttar Pradesh,2020,4,201318,212043
8290,Uttar Pradesh,2020,4,250001,203632
8291,Uttar Pradesh,2020,4,247001,199145
8292,Uttar Pradesh,2020,4,211002,193284
8293,Uttar Pradesh,2020,4,244001,180332
8294,Uttar Pradesh,2020,4,202001,177265
8295,Uttar Pradesh,2021,1,201301,541127
8296,Uttar Pradesh,2021,1,201009,296638
8297,Uttar Pradesh,2021,1,201102,260999
8298,Uttar Pradesh,2021,1,201307,243576
8299,Uttar Pradesh,2021,1,201318,228468
8300,Uttar Pradesh,2021,1,250001,218966
8301,Uttar Pradesh,2021,1,247001,215857
8302,Uttar Pradesh,2021,1,211002,207823
8303,Uttar Pradesh,2021,1,244001,195695
8304,Uttar Pradesh,2021,1,202001,191862
8305,Uttar Pradesh,2021,2,201301,577428
8306,Uttar Pradesh,2021,2,201009,317155
8307,Uttar Pradesh,2021,2,201102,280019
8308,Uttar Pradesh,2021,2,201307,259579
8309,Uttar Pradesh,2021,2,201318,243997
8310,Uttar Pradesh,2021,2,250001,233826
8311,Uttar Pradesh,2021,2,247001,231243
8312,Uttar Pradesh,2021,2,211002,221839
8313,Uttar Pradesh,2021,2,244001,209784
8314,Uttar Pradesh,2021,2,202001,205129
8315,Uttar Pradesh,2021,3,201301,618043
8316,Uttar Pradesh,2021,3,201009,340418
8317,Uttar Pradesh,2021,3,201102,301296
8318,Uttar Pradesh,2021,3,201307,277408
8319,Uttar Pradesh,2021,3,201318,261291
8320,Uttar Pradesh,2021,3,250001,250431
8321,Uttar Pradesh,2021,3,247001,248285
8322,Uttar Pradesh,2021,3,211002,237827
8323,Uttar Pradesh,2021,3,244001,225790
8324,Uttar Pradesh,2021,3,202001,220275
8325,Uttar Pradesh,2021,4,201301,659549
8326,Uttar Pradesh,2021,4,201009,363860
8327,Uttar Pradesh,2021,4,201102,322687
8328,Uttar Pradesh,2021,4,201307,295293
8329,Uttar Pradesh,2021,4,201318,278720
8330,Uttar Pradesh,2021,4,250001,267154
8331,Uttar Pradesh,2021,4,247001,265421
8332,Uttar Pradesh,2021,4,211002,254063
8333,Uttar Pradesh,2021,4,244001,241620
8334,Uttar Pradesh,2021,4,202001,235384
8335,Uttar Pradesh,2022,1,201301,698600
8336,Uttar Pradesh,2022,1,201009,385906
8337,Uttar Pradesh,2022,1,201102,342842
8338,Uttar Pradesh,2022,1,201307,312146
8339,Uttar Pradesh,2022,1,201318,295067
8340,Uttar Pradesh,2022,1,250001,282898
8341,Uttar Pradesh,2022,1,247001,281578
8342,Uttar Pradesh,2022,1,211002,269413
8343,Uttar Pradesh,2022,1,244001,256505
8344,Uttar Pradesh,2022,1,202001,249614
8345,Uttar Pradesh,2022,2,201301,735907
8346,Uttar Pradesh,2022,2,201009,407033
8347,Uttar Pradesh,2022,2,201102,362067
8348,Uttar Pradesh,2022,2,201307,328207
8349,Uttar Pradesh,2022,2,201318,310735
8350,Uttar Pradesh,2022,2,250001,297920
8351,Uttar Pradesh,2022,2,247001,296944
8352,Uttar Pradesh,2022,2,211002,284353
8353,Uttar Pradesh,2022,2,244001,270738
8354,Uttar Pradesh,2022,2,202001,263278
8355,Uttar Pradesh,2022,3,201301,774591
8356,Uttar Pradesh,2022,3,201009,428994
8357,Uttar Pradesh,2022,3,201102,382248
8358,Uttar Pradesh,2022,3,201307,344791
8359,Uttar Pradesh,2022,3,201318,327083
8360,Uttar Pradesh,2022,3,250001,313513
8361,Uttar Pradesh,2022,3,247001,312774
8362,Uttar Pradesh,2022,3,211002,300022
8363,Uttar Pradesh,2022,3,244001,285618
8364,Uttar Pradesh,2022,3,202001,277452
8365,Uttar Pradesh,2022,4,201301,814008
8366,Uttar Pradesh,2022,4,201009,451153
8367,Uttar Pradesh,2022,4,201102,402243
8368,Uttar Pradesh,2022,4,201307,361474
8369,Uttar Pradesh,2022,4,201318,343249
8370,Uttar Pradesh,2022,4,250001,328666
8371,Uttar Pradesh,2022,4,247001,328252
8372,Uttar Pradesh,2022,4,211002,316051
8373,Uttar Pradesh,2022,4,244001,300073
8374,Uttar Pradesh,2022,4,202001,291813
8375,Uttar Pradesh,2023,1,201301,851451
8376,Uttar Pradesh,2023,1,201009,472156
8377,Uttar Pradesh,2023,1,201102,421148
8378,Uttar Pradesh,2023,1,201307,377174
8379,Uttar Pradesh,2023,1,201318,358519
8380,Uttar Pradesh,2023,1,250001,343215
8381,Uttar Pradesh,2023,1,247001,342913
