,States,Years,Quarter,Pincodes,Rergistered_users
6652,puducherry,2023,3,605010,27573
6653,puducherry,2023,3,605001,27546
6654,puducherry,2023,3,605013,27482
6655,puducherry,2023,4,605110,70638
6656,puducherry,2023,4,605107,52708
6657,puducherry,2023,4,605008,47193
6658,puducherry,2023,4,605004,47060
6659,puducherry,2023,4,605009,38756
6660,puducherry,2023,4,605011,31926
6661,puducherry,2023,4,605007,30001
6662,puducherry,2023,4,605010,28512
6663,puducherry,2023,4,605001,28499
6664,puducherry,2023,4,605013,28441
6665,puducherry,2024,1,605110,73542
6666,puducherry,2024,1,605107,54917
6667,puducherry,2024,1,605008,49011
6668,puducherry,2024,1,605004,48829
6669,puducherry,2024,1,605009,40214
6670,puducherry,2024,1,605011,33153
6671,puducherry,2024,1,605007,31246
6672,puducherry,2024,1,605010,29601
6673,puducherry,2024,1,605001,29530
6674,puducherry,2024,1,605013,29454
6675,punjab,2018,1,143001,43359
6676,punjab,2018,1,141008,22225
6677,punjab,2018,1,140603,18219
6678,punjab,2018,1,140301,17469
6679,punjab,2018,1,141001,17181
6680,punjab,2018,1,147001,16257
6681,punjab,2018,1,151001,14526
6682,punjab,2018,1,152116,14095
6683,punjab,2018,1,141003,13657
6684,punjab,2018,1,140308,12084
6685,punjab,2018,2,143001,59405
6686,punjab,2018,2,141008,30839
6687,punjab,2018,2,140603,24429
6688,punjab,2018,2,140301,23138
6689,punjab,2018,2,141001,22841
6690,punjab,2018,2,147001,21810
6691,punjab,2018,2,151001,19252
6692,punjab,2018,2,141003,18767
6693,punjab,2018,2,152116,18559
6694,punjab,2018,2,145001,16592
6695,punjab,2018,3,143001,76846
6696,punjab,2018,3,141008,40803
6697,punjab,2018,3,140603,30767
6698,punjab,2018,3,141001,28616
6699,punjab,2018,3,140301,28551
6700,punjab,2018,3,147001,27232
6701,punjab,2018,3,141003,24088
6702,punjab,2018,3,151001,23352
6703,punjab,2018,3,152116,22303
6704,punjab,2018,3,145001,21456
6705,punjab,2018,4,143001,99483
6706,punjab,2018,4,141008,52833
6707,punjab,2018,4,140603,38176
6708,punjab,2018,4,141001,36199
6709,punjab,2018,4,140301,35509
6710,punjab,2018,4,147001,34358
6711,punjab,2018,4,141003,31098
6712,punjab,2018,4,151001,28272
6713,punjab,2018,4,145001,27844
6714,punjab,2018,4,152116,26604
6715,punjab,2019,1,143001,119228
6716,punjab,2019,1,141008,64166
6717,punjab,2019,1,140603,45359
6718,punjab,2019,1,141001,42727
6719,punjab,2019,1,140301,42199
6720,punjab,2019,1,147001,40621
6721,punjab,2019,1,141003,37255
6722,punjab,2019,1,145001,33513
6723,punjab,2019,1,151001,32544
6724,punjab,2019,1,152116,30355
6725,punjab,2019,2,143001,142830
6726,punjab,2019,2,141008,75374
6727,punjab,2019,2,140603,51976
6728,punjab,2019,2,141001,51332
6729,punjab,2019,2,140301,49010
6730,punjab,2019,2,147001,48451
6731,punjab,2019,2,141003,43136
6732,punjab,2019,2,145001,38854
6733,punjab,2019,2,151001,36490
6734,punjab,2019,2,144001,35403
6735,punjab,2019,3,143001,163956
6736,punjab,2019,3,141008,86040
6737,punjab,2019,3,141001,59363
6738,punjab,2019,3,140603,58135
6739,punjab,2019,3,140301,55421
6740,punjab,2019,3,147001,55395
6741,punjab,2019,3,141003,48731
6742,punjab,2019,3,145001,43993
6743,punjab,2019,3,144001,41150
6744,punjab,2019,3,151001,41035
6745,punjab,2019,4,143001,181854
6746,punjab,2019,4,141008,95986
6747,punjab,2019,4,141001,65261
6748,punjab,2019,4,140603,63297
6749,punjab,2019,4,147001,60870
6750,punjab,2019,4,140301,60612
6751,punjab,2019,4,141003,53849
6752,punjab,2019,4,145001,48845
6753,punjab,2019,4,144001,45418
6754,punjab,2019,4,151001,44790
6755,punjab,2020,1,143001,202216
6756,punjab,2020,1,141008,107678
6757,punjab,2020,1,141001,71885
6758,punjab,2020,1,140603,68646
6759,punjab,2020,1,147001,66785
6760,punjab,2020,1,140301,66070
6761,punjab,2020,1,141003,59951
6762,punjab,2020,1,145001,53948
6763,punjab,2020,1,144001,49899
6764,punjab,2020,1,151001,48875
6765,punjab,2020,2,143001,223933
6766,punjab,2020,2,141008,121221
6767,punjab,2020,2,141001,78741
6768,punjab,2020,2,140603,73870
6769,punjab,2020,2,147001,73497
6770,punjab,2020,2,140301,70939
6771,punjab,2020,2,141003,66920
6772,punjab,2020,2,145001,60258
6773,punjab,2020,2,144001,54721
6774,punjab,2020,2,141007,54075
6775,punjab,2020,3,143001,247481
6776,punjab,2020,3,141008,134739
6777,punjab,2020,3,141001,85126
6778,punjab,2020,3,147001,80029
6779,punjab,2020,3,140603,79903
6780,punjab,2020,3,140301,77135
6781,punjab,2020,3,141003,73781
6782,punjab,2020,3,145001,65997
6783,punjab,2020,3,141007,60291
6784,punjab,2020,3,144001,59885
6785,punjab,2020,4,143001,271907
6786,punjab,2020,4,141008,148538
6787,punjab,2020,4,141001,92089
6788,punjab,2020,4,147001,86847
6789,punjab,2020,4,140603,86818
6790,punjab,2020,4,140301,83566
6791,punjab,2020,4,141003,80862
6792,punjab,2020,4,145001,71859
6793,punjab,2020,4,141007,66530
6794,punjab,2020,4,144001,65000
6795,punjab,2021,1,143001,293006
6796,punjab,2021,1,141008,160672
6797,punjab,2021,1,141001,98982
6798,punjab,2021,1,140603,93273
6799,punjab,2021,1,147001,93261
6800,punjab,2021,1,140301,89916
6801,punjab,2021,1,141003,87313
6802,punjab,2021,1,145001,77208
6803,punjab,2021,1,141007,72244
6804,punjab,2021,1,144001,69853
6805,punjab,2021,2,143001,313340
6806,punjab,2021,2,141008,172469
6807,punjab,2021,2,141001,105913
6808,punjab,2021,2,147001,99727
6809,punjab,2021,2,140603,99698
6810,punjab,2021,2,140301,96091
6811,punjab,2021,2,141003,93638
6812,punjab,2021,2,145001,82752
6813,punjab,2021,2,141007,77652
6814,punjab,2021,2,144001,74733
6815,punjab,2021,3,143001,335748
6816,punjab,2021,3,141008,185668
6817,punjab,2021,3,141001,113616
6818,punjab,2021,3,147001,106847
6819,punjab,2021,3,140603,106702
6820,punjab,2021,3,140301,102934
6821,punjab,2021,3,141003,100724
6822,punjab,2021,3,145001,88761
6823,punjab,2021,3,141007,83818
6824,punjab,2021,3,144001,80134
6825,punjab,2021,4,143001,357742
6826,punjab,2021,4,141008,198843
6827,punjab,2021,4,141001,121266
6828,punjab,2021,4,147001,113889
6829,punjab,2021,4,140603,113615
6830,punjab,2021,4,140301,109619
6831,punjab,2021,4,141003,107724
6832,punjab,2021,4,145001,94773
6833,punjab,2021,4,141007,90040
6834,punjab,2021,4,144001,85478
6835,punjab,2022,1,143001,378399
6836,punjab,2022,1,141008,211333
6837,punjab,2022,1,141001,128376
6838,punjab,2022,1,147001,120433
6839,punjab,2022,1,140603,120123
6840,punjab,2022,1,140301,115842
6841,punjab,2022,1,141003,114354
6842,punjab,2022,1,145001,100381
6843,punjab,2022,1,141007,95916
6844,punjab,2022,1,144001,90415
6845,punjab,2022,2,143001,397926
6846,punjab,2022,2,141008,223136
6847,punjab,2022,2,141001,135133
6848,punjab,2022,2,147001,126600
6849,punjab,2022,2,140603,126324
6850,punjab,2022,2,140301,121762
6851,punjab,2022,2,141003,120731
6852,punjab,2022,2,145001,105746
6853,punjab,2022,2,141007,101491
6854,punjab,2022,2,144001,95113
6855,punjab,2022,3,143001,418302
6856,punjab,2022,3,141008,235576
6857,punjab,2022,3,141001,142144
6858,punjab,2022,3,147001,132932
6859,punjab,2022,3,140603,132797
6860,punjab,2022,3,140301,127787
6861,punjab,2022,3,141003,127410
6862,punjab,2022,3,145001,111293
6863,punjab,2022,3,141007,107341
6864,punjab,2022,3,144001,100011
6865,punjab,2022,4,143001,438058
6866,punjab,2022,4,141008,247825
6867,punjab,2022,4,141001,149085
6868,punjab,2022,4,140603,139073
6869,punjab,2022,4,147001,138928
6870,punjab,2022,4,141003,133998
6871,punjab,2022,4,140301,133738
6872,punjab,2022,4,145001,116518
6873,punjab,2022,4,141007,113238
6874,punjab,2022,4,144001,104885
6875,punjab,2023,1,143001,456622
6876,punjab,2023,1,141008,259310
6877,punjab,2023,1,141001,155573
6878,punjab,2023,1,140603,144965
6879,punjab,2023,1,147001,144751
6880,punjab,2023,1,141003,140056
6881,punjab,2023,1,140301,139296
6882,punjab,2023,1,145001,121502
6883,punjab,2023,1,141007,118808
6884,punjab,2023,1,144001,109356
6885,punjab,2023,2,143001,473406
6886,punjab,2023,2,141008,270095
6887,punjab,2023,2,141001,161489
6888,punjab,2023,2,140603,150206
6889,punjab,2023,2,147001,150119
6890,punjab,2023,2,141003,145745
6891,punjab,2023,2,140301,144358
6892,punjab,2023,2,145001,126098
6893,punjab,2023,2,141007,124029
6894,punjab,2023,2,144001,113407
6895,punjab,2023,3,143001,491581
6896,punjab,2023,3,141008,280721
6897,punjab,2023,3,141001,167486
6898,punjab,2023,3,140603,155847
6899,punjab,2023,3,147001,155727
6900,punjab,2023,3,141003,151376
6901,punjab,2023,3,140301,149749
6902,punjab,2023,3,145001,131029
6903,punjab,2023,3,141007,129075
6904,punjab,2023,3,144001,117565
6905,punjab,2023,4,143001,508232
6906,punjab,2023,4,141008,291098
6907,punjab,2023,4,141001,173287
6908,punjab,2023,4,140603,161077
6909,punjab,2023,4,147001,160895
6910,punjab,2023,4,141003,157030
6911,punjab,2023,4,140301,154665
6912,punjab,2023,4,145001,135470
6913,punjab,2023,4,141007,134146
6914,punjab,2023,4,144001,121534
6915,punjab,2024,1,143001,527175
6916,punjab,2024,1,141008,302876
6917,punjab,2024,1,141001,179815
6918,punjab,2024,1,140603,166902
6919,punjab,2024,1,147001,166846
6920,punjab,2024,1,141003,163129
6921,punjab,2024,1,140301,160411
6922,punjab,2024,1,145001,140658
6923,punjab,2024,1,141007,139661
6924,punjab,2024,1,144001,125995
6925,rajasthan,2018,1,302012,68098
6926,rajasthan,2018,1,302020,50344
6927,rajasthan,2018,1,302029,49859
6928,rajasthan,2018,1,302015,47908
6929,rajasthan,2018,1,311001,46853
6930,rajasthan,2018,1,302017,45661
6931,rajasthan,2018,1,301001,39681
6932,rajasthan,2018,1,302001,39025
6933,rajasthan,2018,1,335001,36679
6934,rajasthan,2018,1,313001,36182
6935,rajasthan,2018,2,302012,89071
6936,rajasthan,2018,2,302020,65233
6937,rajasthan,2018,2,302029,64493
6938,rajasthan,2018,2,311001,61741
6939,rajasthan,2018,2,302015,61369
6940,rajasthan,2018,2,302017,58627
6941,rajasthan,2018,2,301001,52321
6942,rajasthan,2018,2,302001,51641
6943,rajasthan,2018,2,335001,48196
6944,rajasthan,2018,2,313001,46898
6945,rajasthan,2018,3,302012,107088
6946,rajasthan,2018,3,302020,79083
6947,rajasthan,2018,3,302029,77899
6948,rajasthan,2018,3,302015,73697
6949,rajasthan,2018,3,311001,73337
6950,rajasthan,2018,3,302017,70843
6951,rajasthan,2018,3,301001,62988
6952,rajasthan,2018,3,302001,62534
6953,rajasthan,2018,3,335001,57250
6954,rajasthan,2018,3,302013,55784
6955,rajasthan,2018,4,302012,128747
6956,rajasthan,2018,4,302020,94293
6957,rajasthan,2018,4,302029,93316
6958,rajasthan,2018,4,302015,87634
6959,rajasthan,2018,4,311001,87612
6960,rajasthan,2018,4,302017,84185
6961,rajasthan,2018,4,301001,75902
6962,rajasthan,2018,4,302001,75261
6963,rajasthan,2018,4,335001,70925
6964,rajasthan,2018,4,302013,67335
6965,rajasthan,2019,1,302012,152051
6966,rajasthan,2019,1,302029,110968
6967,rajasthan,2019,1,302020,109680
6968,rajasthan,2019,1,311001,105316
6969,rajasthan,2019,1,302015,100778
6970,rajasthan,2019,1,302017,97262
6971,rajasthan,2019,1,301001,89896
6972,rajasthan,2019,1,302001,89061
6973,rajasthan,2019,1,335001,82868
6974,rajasthan,2019,1,302013,79661
6975,rajasthan,2019,2,302012,168578
6976,rajasthan,2019,2,302029,122421
6977,rajasthan,2019,2,302020,120003
6978,rajasthan,2019,2,311001,118290
6979,rajasthan,2019,2,302015,109679
6980,rajasthan,2019,2,302017,105403
6981,rajasthan,2019,2,302001,104285
6982,rajasthan,2019,2,301001,101785
6983,rajasthan,2019,2,335001,92230
6984,rajasthan,2019,2,313001,90885
6985,rajasthan,2019,3,302012,185991
6986,rajasthan,2019,3,302029,134500
6987,rajasthan,2019,3,311001,131583
6988,rajasthan,2019,3,302020,130651
6989,rajasthan,2019,3,302015,118374
6990,rajasthan,2019,3,302001,117686
6991,rajasthan,2019,3,302017,114314
6992,rajasthan,2019,3,301001,112490
6993,rajasthan,2019,3,313001,103927
6994,rajasthan,2019,3,335001,101510
6995,rajasthan,2019,4,302012,201766
6996,rajasthan,2019,4,302029,146384
6997,rajasthan,2019,4,311001,143656
6998,rajasthan,2019,4,302020,140229
6999,rajasthan,2019,4,302001,128922
7000,rajasthan,2019,4,302015,126802
7001,rajasthan,2019,4,301001,122776
7002,rajasthan,2019,4,302017,122407
7003,rajasthan,2019,4,313001,115454
7004,rajasthan,2019,4,334001,112040
7005,rajasthan,2020,1,302012,217583
7006,rajasthan,2020,1,302029,158044
7007,rajasthan,2020,1,311001,157136
7008,rajasthan,2020,1,302020,149472
7009,rajasthan,2020,1,302001,139859
7010,rajasthan,2020,1,302015,133707
7011,rajasthan,2020,1,301001,133372
7012,rajasthan,2020,1,302017,129853
7013,rajasthan,2020,1,313001,127121
7014,rajasthan,2020,1,334001,123837
7015,rajasthan,2020,2,302012,233663
7016,rajasthan,2020,2,311001,169810
7017,rajasthan,2020,2,302029,168150
7018,rajasthan,2020,2,302020,157169
7019,rajasthan,2020,2,302001,149077
7020,rajasthan,2020,2,301001,143723
7021,rajasthan,2020,2,302015,139198
7022,rajasthan,2020,2,313001,138209
7023,rajasthan,2020,2,334001,136562
7024,rajasthan,2020,2,302017,136122
7025,rajasthan,2020,3,302012,253003
7026,rajasthan,2020,3,311001,183544
7027,rajasthan,2020,3,302029,181754
7028,rajasthan,2020,3,302020,168113
7029,rajasthan,2020,3,302001,159231
7030,rajasthan,2020,3,301001,154881
7031,rajasthan,2020,3,313001,151034
7032,rajasthan,2020,3,334001,149863
7033,rajasthan,2020,3,302015,147454
7034,rajasthan,2020,3,302017,144656
7035,rajasthan,2020,4,302012,271971
7036,rajasthan,2020,4,311001,197187
7037,rajasthan,2020,4,302029,194929
7038,rajasthan,2020,4,302020,179165
7039,rajasthan,2020,4,302001,169285
7040,rajasthan,2020,4,301001,165747
7041,rajasthan,2020,4,313001,164021
7042,rajasthan,2020,4,334001,163859
7043,rajasthan,2020,4,302015,155888
7044,rajasthan,2020,4,302017,153346
7045,rajasthan,2021,1,302012,292147
7046,rajasthan,2021,1,311001,212281
7047,rajasthan,2021,1,302029,209507
7048,rajasthan,2021,1,302020,191909
7049,rajasthan,2021,1,302001,180996
7050,rajasthan,2021,1,301001,178156
7051,rajasthan,2021,1,334001,177076
7052,rajasthan,2021,1,313001,176646
7053,rajasthan,2021,1,302015,166517
7054,rajasthan,2021,1,302017,164063
7055,rajasthan,2021,2,302012,312285
7056,rajasthan,2021,2,311001,227209
7057,rajasthan,2021,2,302029,223910
7058,rajasthan,2021,2,302020,204686
7059,rajasthan,2021,2,302001,192943
7060,rajasthan,2021,2,301001,190560
7061,rajasthan,2021,2,334001,189777
7062,rajasthan,2021,2,313001,188708
7063,rajasthan,2021,2,302015,177498
7064,rajasthan,2021,2,302017,174826
7065,rajasthan,2021,3,302012,335006
7066,rajasthan,2021,3,311001,244096
7067,rajasthan,2021,3,302029,240131
7068,rajasthan,2021,3,302020,218927
7069,rajasthan,2021,3,302001,206038
7070,rajasthan,2021,3,301001,204447
7071,rajasthan,2021,3,334001,204021
7072,rajasthan,2021,3,313001,202038
7073,rajasthan,2021,3,302015,189635
7074,rajasthan,2021,3,302017,186862
7075,rajasthan,2021,4,302012,357814
7076,rajasthan,2021,4,311001,261008
7077,rajasthan,2021,4,302029,256592
7078,rajasthan,2021,4,302020,233202
7079,rajasthan,2021,4,302001,219208
7080,rajasthan,2021,4,301001,218321
7081,rajasthan,2021,4,334001,218086
7082,rajasthan,2021,4,313001,215569
7083,rajasthan,2021,4,302015,201866
7084,rajasthan,2021,4,302017,199101
7085,rajasthan,2022,1,302012,379201
7086,rajasthan,2022,1,311001,276732
7087,rajasthan,2022,1,302029,271894
7088,rajasthan,2022,1,302020,246589
7089,rajasthan,2022,1,301001,231537
7090,rajasthan,2022,1,302001,231535
7091,rajasthan,2022,1,334001,231262
7092,rajasthan,2022,1,313001,228203
7093,rajasthan,2022,1,302015,213355
7094,rajasthan,2022,1,302017,210495
7095,rajasthan,2022,2,302012,399537
7096,rajasthan,2022,2,311001,291700
7097,rajasthan,2022,2,302029,286572
7098,rajasthan,2022,2,302020,259218
7099,rajasthan,2022,2,301001,244138
7100,rajasthan,2022,2,334001,243611
7101,rajasthan,2022,2,302001,243317
7102,rajasthan,2022,2,313001,240292
7103,rajasthan,2022,2,302015,224395
7104,rajasthan,2022,2,302017,221344
7105,rajasthan,2022,3,302012,420931
7106,rajasthan,2022,3,311001,307471
7107,rajasthan,2022,3,302029,301977
7108,rajasthan,2022,3,302020,272359
7109,rajasthan,2022,3,301001,257331
7110,rajasthan,2022,3,334001,256340
7111,rajasthan,2022,3,302001,255437
7112,rajasthan,2022,3,313001,252805
7113,rajasthan,2022,3,302015,235747
7114,rajasthan,2022,3,302017,232516
7115,rajasthan,2022,4,302012,442071
7116,rajasthan,2022,4,311001,323050
7117,rajasthan,2022,4,302029,317257
7118,rajasthan,2022,4,302020,285618
7119,rajasthan,2022,4,301001,270375
7120,rajasthan,2022,4,334001,268334
7121,rajasthan,2022,4,302001,267759
7122,rajasthan,2022,4,313001,265014
7123,rajasthan,2022,4,302015,247217
7124,rajasthan,2022,4,302017,243904
7125,rajasthan,2023,1,302012,461897
7126,rajasthan,2023,1,311001,337956
7127,rajasthan,2023,1,302029,331769
7128,rajasthan,2023,1,302020,298297
7129,rajasthan,2023,1,301001,282869
7130,rajasthan,2023,1,334001,280477
7131,rajasthan,2023,1,302001,279611
7132,rajasthan,2023,1,313001,276547
7133,rajasthan,2023,1,302015,258169
7134,rajasthan,2023,1,302017,254674
7135,rajasthan,2023,2,302012,479744
7136,rajasthan,2023,2,311001,351000
7137,rajasthan,2023,2,302029,344591
7138,rajasthan,2023,2,302020,308962
7139,rajasthan,2023,2,301001,293892
7140,rajasthan,2023,2,334001,291407
7141,rajasthan,2023,2,302001,289431
7142,rajasthan,2023,2,313001,287049
7143,rajasthan,2023,2,302015,267121
7144,rajasthan,2023,2,302017,263717
7145,rajasthan,2023,3,302012,498043
7146,rajasthan,2023,3,311001,365520
7147,rajasthan,2023,3,302029,357851
7148,rajasthan,2023,3,302020,320466
7149,rajasthan,2023,3,301001,305791
7150,rajasthan,2023,3,334001,302841
7151,rajasthan,2023,3,302001,299989
7152,rajasthan,2023,3,313001,297717
7153,rajasthan,2023,3,302015,276962
7154,rajasthan,2023,3,302017,273466
7155,rajasthan,2023,4,302012,515213
7156,rajasthan,2023,4,311001,378300
7157,rajasthan,2023,4,302029,370502
7158,rajasthan,2023,4,302020,330864
7159,rajasthan,2023,4,301001,316700
7160,rajasthan,2023,4,334001,313023
7161,rajasthan,2023,4,302001,309686
7162,rajasthan,2023,4,313001,308034
7163,rajasthan,2023,4,302015,285803
7164,rajasthan,2023,4,302017,282421
7165,rajasthan,2024,1,302012,534636
7166,rajasthan,2024,1,311001,393041
7167,rajasthan,2024,1,302029,384732
7168,rajasthan,2024,1,302020,343084
7169,rajasthan,2024,1,301001,329131
7170,rajasthan,2024,1,334001,324796
7171,rajasthan,2024,1,302001,320984
7172,rajasthan,2024,1,313001,319637
7173,rajasthan,2024,1,302015,296303
7174,rajasthan,2024,1,302017,292669
7175,sikkim,2018,1,737101,3490
7176,sikkim,2018,1,737102,2643
7177,sikkim,2018,1,737132,2313
7178,sikkim,2018,1,737135,1769
7179,sikkim,2018,1,737134,1743
7180,sikkim,2018,1,737126,1175
7181,sikkim,2018,1,737113,1019
7182,sikkim,2018,1,737120,994
7183,sikkim,2018,1,737136,931
7184,sikkim,2018,1,737103,856
7185,sikkim,2018,2,737101,4767
7186,sikkim,2018,2,737102,3632
7187,sikkim,2018,2,737132,3280
7188,sikkim,2018,2,737134,2541
7189,sikkim,2018,2,737135,2447
7190,sikkim,2018,2,737126,1652
7191,sikkim,2018,2,737120,1495
7192,sikkim,2018,2,737113,1414
7193,sikkim,2018,2,737136,1257
7194,sikkim,2018,2,737103,1181
7195,sikkim,2018,3,737101,6302
7196,sikkim,2018,3,737102,4818
7197,sikkim,2018,3,737132,4053
7198,sikkim,2018,3,737134,3387
7199,sikkim,2018,3,737135,3199
7200,sikkim,2018,3,737126,2325
7201,sikkim,2018,3,737120,2052
7202,sikkim,2018,3,737113,1970
7203,sikkim,2018,3,737103,1626
7204,sikkim,2018,3,737136,1612
7205,sikkim,2018,4,737101,8184
7206,sikkim,2018,4,737102,6096
7207,sikkim,2018,4,737132,4951
7208,sikkim,2018,4,737134,4401
7209,sikkim,2018,4,737135,4040
7210,sikkim,2018,4,737126,3058
7211,sikkim,2018,4,737120,2748
7212,sikkim,2018,4,737113,2604
7213,sikkim,2018,4,737103,2161
7214,sikkim,2018,4,737136,1980
7215,sikkim,2019,1,737101,9811
7216,sikkim,2019,1,737102,7390
7217,sikkim,2019,1,737132,5823
7218,sikkim,2019,1,737134,5484
7219,sikkim,2019,1,737135,4863
7220,sikkim,2019,1,737126,3693
7221,sikkim,2019,1,737120,3393
7222,sikkim,2019,1,737113,3139
7223,sikkim,2019,1,737103,2669
7224,sikkim,2019,1,737136,2338
7225,sikkim,2019,2,737101,11751
7226,sikkim,2019,2,737102,8730
7227,sikkim,2019,2,737132,6732
7228,sikkim,2019,2,737134,6641
7229,sikkim,2019,2,737135,5696
7230,sikkim,2019,2,737126,4655
7231,sikkim,2019,2,737120,3941
7232,sikkim,2019,2,737113,3858
7233,sikkim,2019,2,737103,3239
7234,sikkim,2019,2,737121,2827
7235,sikkim,2019,3,737101,13584
7236,sikkim,2019,3,737102,9884
7237,sikkim,2019,3,737134,7809
7238,sikkim,2019,3,737132,7615
7239,sikkim,2019,3,737135,6481
7240,sikkim,2019,3,737126,5557
7241,sikkim,2019,3,737113,4526
7242,sikkim,2019,3,737120,4413
7243,sikkim,2019,3,737103,3643
7244,sikkim,2019,3,737121,3356
7245,sikkim,2019,4,737101,15223
7246,sikkim,2019,4,737102,11002
7247,sikkim,2019,4,737134,8964
7248,sikkim,2019,4,737132,8456
7249,sikkim,2019,4,737135,7240
7250,sikkim,2019,4,737126,6464
7251,sikkim,2019,4,737113,5181
7252,sikkim,2019,4,737120,4869
7253,sikkim,2019,4,737103,3999
7254,sikkim,2019,4,737121,3995
7255,sikkim,2020,1,737101,17139
7256,sikkim,2020,1,737102,12201
7257,sikkim,2020,1,737134,10222
7258,sikkim,2020,1,737132,9292
7259,sikkim,2020,1,737135,8051
7260,sikkim,2020,1,737126,7462
7261,sikkim,2020,1,737113,5869
7262,sikkim,2020,1,737120,5305
7263,sikkim,2020,1,737121,4720
7264,sikkim,2020,1,737103,4434
7265,sikkim,2020,2,737101,19227
7266,sikkim,2020,2,737102,13610
7267,sikkim,2020,2,737134,11915
7268,sikkim,2020,2,737132,10447
7269,sikkim,2020,2,737135,9160
7270,sikkim,2020,2,737126,8958
7271,sikkim,2020,2,737113,6822
7272,sikkim,2020,2,737120,5833
7273,sikkim,2020,2,737121,5749
7274,sikkim,2020,2,737103,4938
7275,sikkim,2020,3,737101,21525
7276,sikkim,2020,3,737102,15094
7277,sikkim,2020,3,737134,13624
7278,sikkim,2020,3,737132,11586
7279,sikkim,2020,3,737135,10222
7280,sikkim,2020,3,737126,10158
7281,sikkim,2020,3,737113,7782
7282,sikkim,2020,3,737121,6733
7283,sikkim,2020,3,737120,6342
7284,sikkim,2020,3,737103,5456
7285,sikkim,2020,4,737101,23744
7286,sikkim,2020,4,737102,16577
7287,sikkim,2020,4,737134,15077
7288,sikkim,2020,4,737132,12638
7289,sikkim,2020,4,737126,11350
7290,sikkim,2020,4,737135,11169
7291,sikkim,2020,4,737113,8583
7292,sikkim,2020,4,737121,7474
7293,sikkim,2020,4,737120,6926
7294,sikkim,2020,4,737103,5977
7295,sikkim,2021,1,737101,25663
7296,sikkim,2021,1,737102,17843
7297,sikkim,2021,1,737134,16236
7298,sikkim,2021,1,737132,13649
7299,sikkim,2021,1,737126,12273
7300,sikkim,2021,1,737135,12017
7301,sikkim,2021,1,737113,9258
7302,sikkim,2021,1,737121,8095
7303,sikkim,2021,1,737120,7423
7304,sikkim,2021,1,737103,6443
7305,sikkim,2021,2,737101,27441
7306,sikkim,2021,2,737102,19098
7307,sikkim,2021,2,737134,17409
7308,sikkim,2021,2,737132,14618
7309,sikkim,2021,2,737126,13159
7310,sikkim,2021,2,737135,12879
7311,sikkim,2021,2,737113,9970
7312,sikkim,2021,2,737121,8689
7313,sikkim,2021,2,737120,7948
7314,sikkim,2021,2,737103,6915
7315,sikkim,2021,3,737101,29396
7316,sikkim,2021,3,737102,20468
7317,sikkim,2021,3,737134,18740
7318,sikkim,2021,3,737132,15682
7319,sikkim,2021,3,737126,14145
7320,sikkim,2021,3,737135,13811
7321,sikkim,2021,3,737113,10760
7322,sikkim,2021,3,737121,9361
7323,sikkim,2021,3,737120,8604
7324,sikkim,2021,3,737103,7436
7325,sikkim,2021,4,737101,31343
7326,sikkim,2021,4,737102,21810
7327,sikkim,2021,4,737134,20001
7328,sikkim,2021,4,737132,16715
7329,sikkim,2021,4,737126,15175
7330,sikkim,2021,4,737135,14764
7331,sikkim,2021,4,737113,11524
7332,sikkim,2021,4,737121,10012
7333,sikkim,2021,4,737120,9245
7334,sikkim,2021,4,737103,7965
7335,sikkim,2022,1,737101,33157
7336,sikkim,2022,1,737102,23098
7337,sikkim,2022,1,737134,21281
7338,sikkim,2022,1,737132,17728
7339,sikkim,2022,1,737126,16079
7340,sikkim,2022,1,737135,15654
7341,sikkim,2022,1,737113,12301
7342,sikkim,2022,1,737121,10688
7343,sikkim,2022,1,737120,9820
7344,sikkim,2022,1,737103,8440
7345,sikkim,2022,2,737101,34848
7346,sikkim,2022,2,737102,24299
7347,sikkim,2022,2,737134,22433
7348,sikkim,2022,2,737132,18657
7349,sikkim,2022,2,737126,16979
7350,sikkim,2022,2,737135,16506
7351,sikkim,2022,2,737113,13025
7352,sikkim,2022,2,737121,11289
7353,sikkim,2022,2,737120,10381
7354,sikkim,2022,2,737103,8885
7355,sikkim,2022,3,737101,36580
7356,sikkim,2022,3,737102,25512
7357,sikkim,2022,3,737134,23630
7358,sikkim,2022,3,737132,19633
7359,sikkim,2022,3,737126,17775
7360,sikkim,2022,3,737135,17399
7361,sikkim,2022,3,737113,13634
7362,sikkim,2022,3,737121,11780
7363,sikkim,2022,3,737120,10901
7364,sikkim,2022,3,737103,9349
7365,sikkim,2022,4,737101,38348
7366,sikkim,2022,4,737102,26669
7367,sikkim,2022,4,737134,24659
7368,sikkim,2022,4,737132,20507
7369,sikkim,2022,4,737126,18512
7370,sikkim,2022,4,737135,18170
7371,sikkim,2022,4,737113,14122
7372,sikkim,2022,4,737121,12204
7373,sikkim,2022,4,737120,11369
7374,sikkim,2022,4,737103,9731
7375,sikkim,2023,1,737101,39951
7376,sikkim,2023,1,737102,27829
7377,sikkim,2023,1,737134,25736
7378,sikkim,2023,1,737132,21376
7379,sikkim,2023,1,737126,19329
7380,sikkim,2023,1,737135,18992
7381,sikkim,2023,1,737113,14738
7382,sikkim,2023,1,737121,12726
7383,sikkim,2023,1,737120,11868
7384,sikkim,2023,1,737103,10158
7385,sikkim,2023,2,737101,41406
7386,sikkim,2023,2,737102,28847
